Date,GDP_Growth,Inflation_Rate,Unemployment_Rate,USD_EUR_Exchange_Rate
2007-08-28,14658.736731343284,208.39395652173914,4.682608695652174,1.3626
2007-08-29,14660.989582089553,208.43221739130433,4.6869565217391305,1.3675
2007-08-30,14663.242432835821,208.47047826086956,4.691304347826087,1.3648
2007-08-31,14665.49528358209,208.50873913043478,4.695652173913044,1.3641
2007-09-01,14667.748134328358,208.547,4.7,1.3641
2007-09-03,14670.000985074628,208.57761904761904,4.7,1.3641
2007-09-04,14672.253835820897,208.60823809523808,4.7,1.3606
2007-09-05,14674.506686567165,208.63885714285715,4.7,1.3669
2007-09-06,14676.759537313434,208.6694761904762,4.7,1.3697
2007-09-07,14679.012388059702,208.70009523809523,4.7,1.3772
2007-09-10,14681.26523880597,208.73071428571427,4.7,1.3794
2007-09-11,14683.518089552239,208.76133333333334,4.7,1.3837
2007-09-12,14685.770940298507,208.79195238095238,4.7,1.3904
2007-09-13,14688.023791044778,208.82257142857142,4.7,1.3885
2007-09-14,14690.276641791046,208.85319047619046,4.7,1.3848
2007-09-17,14692.529492537315,208.88380952380953,4.7,1.386
2007-09-18,14694.782343283583,208.91442857142857,4.7,1.3869
2007-09-19,14697.035194029851,208.9450476190476,4.7,1.395
2007-09-20,14699.28804477612,208.97566666666665,4.7,1.4092
2007-09-21,14701.540895522388,209.00628571428572,4.7,1.4076
2007-09-24,14703.793746268657,209.03690476190476,4.7,1.4086
2007-09-25,14706.046597014927,209.0675238095238,4.7,1.4128
2007-09-26,14708.299447761196,209.09814285714285,4.7,1.4126
2007-09-27,14710.552298507464,209.12876190476192,4.7,1.4138
2007-09-28,14712.805149253732,209.15938095238096,4.7,1.4219
2007-10-01,14715.058,209.19,4.7,1.4229
2007-10-02,14714.930835820896,209.26147826086955,4.7,1.4163
2007-10-03,14714.803671641792,209.33295652173913,4.7,1.4135
2007-10-04,14714.676507462687,209.4044347826087,4.7,1.4128
2007-10-05,14714.549343283583,209.47591304347827,4.7,1.4154
2007-10-08,14714.422179104478,209.54739130434783,4.7,1.4154
2007-10-09,14714.295014925374,209.61886956521738,4.7,1.4092
2007-10-10,14714.16785074627,209.69034782608696,4.7,1.4157
2007-10-11,14714.040686567165,209.76182608695652,4.7,1.4228
2007-10-12,14713.91352238806,209.8333043478261,4.7,1.4168
2007-10-15,14713.786358208956,209.90478260869565,4.7,1.4216
2007-10-16,14713.659194029851,209.9762608695652,4.7,1.4165
2007-10-17,14713.532029850747,210.0477391304348,4.7,1.4208
2007-10-18,14713.404865671642,210.11921739130435,4.7,1.4291
2007-10-19,14713.277701492538,210.1906956521739,4.7,1.4263
2007-10-22,14713.150537313433,210.26217391304348,4.7,1.4138
2007-10-23,14713.023373134329,210.33365217391304,4.7,1.4248
2007-10-24,14712.896208955224,210.40513043478262,4.7,1.4237
2007-10-25,14712.76904477612,210.47660869565217,4.7,1.4299
2007-10-26,14712.641880597015,210.54808695652173,4.7,1.439
2007-10-29,14712.51471641791,210.6195652173913,4.7,1.4405
2007-10-30,14712.387552238806,210.69104347826087,4.7,1.4424
2007-10-31,14712.260388059702,210.76252173913045,4.7,1.4468
2007-11-01,14712.133223880597,210.834,4.7,1.4435
2007-11-02,14712.006059701493,210.86177272727272,4.713636363636364,1.4481
2007-11-05,14711.878895522388,210.88954545454547,4.7272727272727275,1.4469
2007-11-06,14711.751731343284,210.9173181818182,4.740909090909091,1.4555
2007-11-07,14711.62456716418,210.9450909090909,4.754545454545455,1.4667
2007-11-08,14711.497402985075,210.97286363636363,4.7681818181818185,1.4691
2007-11-09,14711.37023880597,211.00063636363637,4.781818181818182,1.4665
2007-11-12,14711.243074626866,211.0284090909091,4.795454545454546,1.4665
2007-11-13,14711.115910447761,211.0561818181818,4.8090909090909095,1.4598
2007-11-14,14710.988746268657,211.08395454545453,4.822727272727273,1.467
2007-11-15,14710.861582089552,211.11172727272728,4.836363636363637,1.4639
2007-11-16,14710.73441791045,211.1395,4.85,1.4652
2007-11-19,14710.607253731345,211.16727272727272,4.863636363636363,1.4658
2007-11-20,14710.48008955224,211.19504545454546,4.877272727272727,1.4787
2007-11-21,14710.352925373136,211.22281818181818,4.890909090909091,1.4829
2007-11-22,14710.225761194031,211.2505909090909,4.904545454545454,1.4829
2007-11-23,14710.098597014927,211.27836363636362,4.918181818181818,1.4825
2007-11-26,14709.971432835822,211.30613636363637,4.931818181818182,1.4862
2007-11-27,14709.844268656718,211.3339090909091,4.945454545454545,1.4817
2007-11-28,14709.717104477613,211.3616818181818,4.959090909090909,1.475
2007-11-29,14709.589940298509,211.38945454545453,4.972727272727273,1.4766
2007-11-30,14709.462776119404,211.41722727272727,4.986363636363636,1.4688
2007-12-01,14709.3356119403,211.445,5.0,1.4688
2007-12-03,14709.208447761195,211.47813636363637,5.0,1.4657
2007-12-04,14709.08128358209,211.5112727272727,5.0,1.4759
2007-12-05,14708.954119402986,211.54440909090908,5.0,1.4666
2007-12-06,14708.826955223882,211.57754545454546,5.0,1.4638
2007-12-07,14708.699791044777,211.6106818181818,5.0,1.4664
2007-12-10,14708.572626865673,211.64381818181818,5.0,1.4714
2007-12-11,14708.445462686568,211.67695454545455,5.0,1.4702
2007-12-12,14708.318298507464,211.7100909090909,5.0,1.4702
2007-12-13,14708.19113432836,211.74322727272727,5.0,1.4591
2007-12-14,14708.063970149255,211.77636363636364,5.0,1.4433
2007-12-17,14707.93680597015,211.8095,5.0,1.4369
2007-12-18,14707.809641791046,211.84263636363636,5.0,1.4392
2007-12-19,14707.682477611941,211.87577272727273,5.0,1.4344
2007-12-20,14707.555313432837,211.9089090909091,5.0,1.4353
2007-12-21,14707.428149253732,211.94204545454545,5.0,1.4361
2007-12-24,14707.300985074628,211.97518181818182,5.0,1.4409
2007-12-25,14707.173820895523,212.0083181818182,5.0,1.4409
2007-12-26,14707.046656716419,212.04145454545454,5.0,1.45
2007-12-27,14706.919492537314,212.07459090909092,5.0,1.4601
2007-12-28,14706.79232835821,212.1077272727273,5.0,1.4718
2007-12-31,14706.665164179105,212.14086363636363,5.0,1.4603
2008-01-01,14706.538,212.174,5.0,1.4603
2008-01-02,14708.949560606061,212.1963043478261,4.995652173913044,1.4738
2008-01-03,14711.361121212121,212.2186086956522,4.991304347826087,1.4736
2008-01-04,14713.772681818182,212.24091304347826,4.98695652173913,1.4786
2008-01-07,14716.184242424242,212.26321739130435,4.982608695652174,1.4684
2008-01-08,14718.595803030303,212.28552173913044,4.978260869565218,1.4717
2008-01-09,14721.007363636363,212.30782608695654,4.973913043478261,1.4663
2008-01-10,14723.418924242425,212.3301304347826,4.969565217391304,1.474
2008-01-11,14725.830484848486,212.3524347826087,4.965217391304348,1.4787
2008-01-14,14728.242045454546,212.3747391304348,4.960869565217392,1.4877
2008-01-15,14730.653606060607,212.39704347826088,4.956521739130435,1.4842
2008-01-16,14733.065166666667,212.41934782608698,4.952173913043478,1.4643
2008-01-17,14735.476727272728,212.44165217391304,4.947826086956522,1.469
2008-01-18,14737.888287878788,212.46395652173914,4.943478260869566,1.4616
2008-01-21,14740.299848484849,212.48626086956523,4.939130434782609,1.4616
2008-01-22,14742.711409090909,212.50856521739132,4.934782608695652,1.4609
2008-01-23,14745.12296969697,212.53086956521742,4.930434782608696,1.4574
2008-01-24,14747.53453030303,212.55317391304348,4.92608695652174,1.4737
2008-01-25,14749.94609090909,212.57547826086957,4.921739130434783,1.4673
2008-01-28,14752.35765151515,212.59778260869567,4.917391304347826,1.4789
2008-01-29,14754.769212121213,212.62008695652176,4.91304347826087,1.4767
2008-01-30,14757.180772727274,212.64239130434783,4.908695652173914,1.4782
2008-01-31,14759.592333333334,212.66469565217392,4.904347826086957,1.4841
2008-02-01,14762.003893939394,212.687,4.9,1.4851
2008-02-04,14764.415454545455,212.72323809523812,4.90952380952381,1.4832
2008-02-05,14766.827015151515,212.7594761904762,4.919047619047619,1.4638
2008-02-06,14769.238575757576,212.7957142857143,4.928571428571429,1.4647
2008-02-07,14771.650136363636,212.8319523809524,4.938095238095238,1.4495
2008-02-08,14774.061696969697,212.86819047619048,4.947619047619048,1.4505
2008-02-11,14776.473257575757,212.90442857142858,4.957142857142857,1.4506
2008-02-12,14778.884818181818,212.9406666666667,4.966666666666667,1.4592
2008-02-13,14781.296378787878,212.97690476190476,4.976190476190476,1.4569
2008-02-14,14783.707939393938,213.01314285714287,4.985714285714286,1.4635
2008-02-15,14786.1195,213.04938095238097,4.995238095238095,1.4674
2008-02-18,14788.531060606061,213.08561904761905,5.004761904761905,1.4674
2008-02-19,14790.942621212122,213.12185714285715,5.014285714285714,1.4742
2008-02-20,14793.354181818182,213.15809523809526,5.023809523809524,1.4663
2008-02-21,14795.765742424242,213.19433333333333,5.033333333333333,1.4813
2008-02-22,14798.177303030303,213.23057142857144,5.042857142857143,1.4825
2008-02-25,14800.588863636363,213.26680952380954,5.052380952380952,1.4822
2008-02-26,14803.000424242424,213.30304761904762,5.061904761904762,1.4889
2008-02-27,14805.411984848484,213.33928571428572,5.071428571428571,1.5132
2008-02-28,14807.823545454545,213.37552380952383,5.080952380952381,1.5172
2008-02-29,14810.235106060605,213.4117619047619,5.09047619047619,1.5187
2008-03-01,14812.646666666666,213.448,5.1,1.5187
2008-03-03,14815.058227272726,213.47045454545454,5.095454545454545,1.5195
2008-03-04,14817.469787878787,213.4929090909091,5.090909090909091,1.521
2008-03-05,14819.881348484849,213.51536363636365,5.086363636363636,1.5282
2008-03-06,14822.29290909091,213.53781818181818,5.081818181818181,1.5356
2008-03-07,14824.70446969697,213.56027272727275,5.077272727272727,1.5333
2008-03-10,14827.11603030303,213.58272727272728,5.072727272727272,1.5369
2008-03-11,14829.52759090909,213.60518181818182,5.068181818181818,1.5329
2008-03-12,14831.939151515151,213.62763636363638,5.0636363636363635,1.5495
2008-03-13,14834.350712121211,213.65009090909092,5.059090909090909,1.5584
2008-03-14,14836.762272727272,213.67254545454546,5.054545454545455,1.5604
2008-03-17,14839.173833333332,213.69500000000002,5.05,1.5765
2008-03-18,14841.585393939393,213.71745454545456,5.045454545454545,1.5784
2008-03-19,14843.996954545453,213.7399090909091,5.040909090909091,1.5642
2008-03-20,14846.408515151514,213.76236363636363,5.036363636363636,1.5417
2008-03-21,14848.820075757574,213.7848181818182,5.031818181818181,1.5447
2008-03-24,14851.231636363636,213.80727272727273,5.027272727272727,1.5394
2008-03-25,14853.643196969697,213.82972727272727,5.0227272727272725,1.5595
2008-03-26,14856.054757575757,213.85218181818183,5.0181818181818185,1.5761
2008-03-27,14858.466318181818,213.87463636363637,5.013636363636364,1.5798
2008-03-28,14860.877878787878,213.8970909090909,5.009090909090909,1.5759
2008-03-31,14863.289439393939,213.91954545454547,5.004545454545455,1.5805
2008-04-01,14865.701,213.942,5.0,1.5615
2008-04-02,14866.205515151514,213.99954545454545,5.0181818181818185,1.5618
2008-04-03,14866.71003030303,214.0570909090909,5.036363636363636,1.5667
2008-04-04,14867.214545454544,214.11463636363638,5.054545454545455,1.5735
2008-04-07,14867.71906060606,214.17218181818183,5.072727272727273,1.5713
2008-04-08,14868.223575757575,214.22972727272727,5.090909090909091,1.5705
2008-04-09,14868.72809090909,214.28727272727272,5.109090909090909,1.5804
2008-04-10,14869.232606060605,214.3448181818182,5.127272727272727,1.5744
2008-04-11,14869.73712121212,214.40236363636365,5.1454545454545455,1.5796
2008-04-14,14870.241636363635,214.4599090909091,5.163636363636364,1.5827
2008-04-15,14870.74615151515,214.51745454545454,5.181818181818182,1.5801
2008-04-16,14871.250666666667,214.575,5.2,1.5978
2008-04-17,14871.755181818182,214.63254545454546,5.218181818181819,1.5924
2008-04-18,14872.259696969697,214.6900909090909,5.236363636363636,1.5742
2008-04-21,14872.764212121212,214.74763636363636,5.254545454545455,1.5881
2008-04-22,14873.268727272727,214.8051818181818,5.272727272727273,1.601
2008-04-23,14873.773242424242,214.86272727272728,5.290909090909091,1.5898
2008-04-24,14874.277757575757,214.92027272727273,5.3090909090909095,1.5668
2008-04-25,14874.782272727272,214.97781818181818,5.327272727272727,1.5634
2008-04-28,14875.286787878787,215.03536363636363,5.345454545454546,1.5648
2008-04-29,14875.791303030303,215.0929090909091,5.363636363636364,1.5604
2008-04-30,14876.295818181818,215.15045454545455,5.381818181818182,1.5568
2008-05-01,14876.800333333333,215.208,5.4,1.5458
2008-05-02,14877.304848484848,215.3105,5.409090909090909,1.5431
2008-05-05,14877.809363636363,215.413,5.418181818181819,1.5491
2008-05-06,14878.313878787878,215.5155,5.427272727272728,1.5548
2008-05-07,14878.818393939393,215.618,5.4363636363636365,1.537
2008-05-08,14879.322909090908,215.7205,5.445454545454545,1.5409
2008-05-09,14879.827424242423,215.823,5.454545454545455,1.5447
2008-05-12,14880.331939393938,215.9255,5.463636363636364,1.5536
2008-05-13,14880.836454545453,216.028,5.472727272727273,1.5509
2008-05-14,14881.340969696968,216.13049999999998,5.4818181818181815,1.5467
2008-05-15,14881.845484848483,216.233,5.490909090909091,1.5492
2008-05-16,14882.349999999999,216.3355,5.5,1.5591
2008-05-19,14882.854515151515,216.438,5.509090909090909,1.5516
2008-05-20,14883.35903030303,216.5405,5.5181818181818185,1.5667
2008-05-21,14883.863545454546,216.643,5.527272727272727,1.5772
2008-05-22,14884.36806060606,216.7455,5.536363636363636,1.5703
2008-05-23,14884.872575757576,216.84799999999998,5.545454545454545,1.5784
2008-05-26,14885.37709090909,216.9505,5.554545454545455,1.5784
2008-05-27,14885.881606060606,217.053,5.5636363636363635,1.5731
2008-05-28,14886.386121212121,217.1555,5.572727272727272,1.5628
2008-05-29,14886.890636363636,217.25799999999998,5.581818181818181,1.5527
2008-05-30,14887.395151515151,217.3605,5.590909090909091,1.556
2008-06-01,14887.899666666666,217.463,5.6,1.556
2008-06-02,14888.404181818181,217.5335909090909,5.6090909090909085,1.555
2008-06-03,14888.908696969696,217.60418181818181,5.618181818181818,1.5454
2008-06-04,14889.413212121211,217.6747727272727,5.627272727272727,1.5453
2008-06-05,14889.917727272727,217.74536363636363,5.636363636363636,1.556
2008-06-06,14890.422242424242,217.81595454545453,5.6454545454545455,1.5731
2008-06-09,14890.926757575757,217.88654545454546,5.654545454545454,1.5718
2008-06-10,14891.431272727272,217.95713636363635,5.663636363636363,1.5473
2008-06-11,14891.935787878787,218.02772727272728,5.672727272727273,1.5562
2008-06-12,14892.440303030302,218.09831818181817,5.681818181818182,1.5418
2008-06-13,14892.944818181817,218.1689090909091,5.6909090909090905,1.5368
2008-06-16,14893.449333333334,218.2395,5.699999999999999,1.5472
2008-06-17,14893.953848484849,218.3100909090909,5.709090909090909,1.5519
2008-06-18,14894.458363636364,218.3806818181818,5.718181818181818,1.5502
2008-06-19,14894.96287878788,218.4512727272727,5.727272727272727,1.5502
2008-06-20,14895.467393939394,218.52186363636363,5.736363636363636,1.5626
2008-06-23,14895.97190909091,218.59245454545453,5.745454545454545,1.5492
2008-06-24,14896.476424242424,218.66304545454545,5.754545454545454,1.5591
2008-06-25,14896.98093939394,218.73363636363635,5.763636363636364,1.557
2008-06-26,14897.485454545455,218.80422727272727,5.7727272727272725,1.5738
2008-06-27,14897.98996969697,218.87481818181817,5.781818181818181,1.5749
2008-06-30,14898.494484848485,218.9454090909091,5.790909090909091,1.5748
2008-07-01,14898.999,219.016,5.8,1.5778
2008-07-02,14894.593090909091,219.00182608695653,5.8130434782608695,1.5869
2008-07-03,14890.18718181818,218.98765217391303,5.826086956521739,1.5708
2008-07-04,14885.781272727272,218.97347826086957,5.839130434782608,1.5708
2008-07-07,14881.375363636364,218.95930434782608,5.852173913043478,1.5646
2008-07-08,14876.969454545455,218.9451304347826,5.8652173913043475,1.5653
2008-07-09,14872.563545454545,218.93095652173912,5.878260869565217,1.5744
2008-07-10,14868.157636363636,218.91678260869566,5.891304347826087,1.5771
2008-07-11,14863.751727272727,218.90260869565216,5.904347826086957,1.5898
2008-07-14,14859.345818181819,218.8884347826087,5.9173913043478255,1.5914
2008-07-15,14854.939909090908,218.8742608695652,5.930434782608695,1.5923
2008-07-16,14850.534,218.86008695652174,5.943478260869565,1.5847
2008-07-17,14846.128090909091,218.84591304347825,5.956521739130435,1.5861
2008-07-18,14841.722181818182,218.83173913043478,5.969565217391304,1.5855
2008-07-21,14837.316272727272,218.8175652173913,5.982608695652174,1.5877
2008-07-22,14832.910363636363,218.80339130434783,5.995652173913043,1.5811
2008-07-23,14828.504454545455,218.78921739130433,6.0086956521739125,1.5708
2008-07-24,14824.098545454546,218.77504347826087,6.021739130434782,1.5657
2008-07-25,14819.692636363636,218.76086956521738,6.034782608695652,1.5687
2008-07-28,14815.286727272727,218.7466956521739,6.047826086956522,1.5747
2008-07-29,14810.880818181819,218.73252173913042,6.060869565217391,1.5588
2008-07-30,14806.47490909091,218.71834782608695,6.07391304347826,1.5559
2008-07-31,14802.069,218.70417391304346,6.08695652173913,1.5589
2008-08-01,14797.66309090909,218.69,6.1,1.5567
2008-08-04,14793.257181818182,218.69890476190477,6.1,1.5569
2008-08-05,14788.851272727274,218.70780952380952,6.1,1.5468
2008-08-06,14784.445363636363,218.7167142857143,6.1,1.5409
2008-08-07,14780.039454545455,218.72561904761903,6.1,1.5341
2008-08-08,14775.633545454546,218.7345238095238,6.1,1.5047
2008-08-11,14771.227636363637,218.74342857142858,6.1,1.4958
2008-08-12,14766.821727272727,218.75233333333333,6.1,1.4905
2008-08-13,14762.415818181818,218.7612380952381,6.1,1.4895
2008-08-14,14758.00990909091,218.77014285714287,6.1,1.4856
2008-08-15,14753.604,218.77904761904762,6.1,1.4695
2008-08-18,14749.19809090909,218.7879523809524,6.1,1.473
2008-08-19,14744.792181818182,218.79685714285714,6.1,1.4746
2008-08-20,14740.386272727274,218.8057619047619,6.1,1.4701
2008-08-21,14735.980363636363,218.81466666666668,6.1,1.4875
2008-08-22,14731.574454545455,218.82357142857143,6.1,1.48
2008-08-25,14727.168545454546,218.8324761904762,6.1,1.4803
